id,type,amount,date,currency
11157,Purchase,6265.76,2023-04-16,GBP
11158,Payment,3653.57,2021-04-16,JPY
11159,Sale,6828.59,2021-03-11,EUR
11160,Purchase,5379.02,2021-04-15,EUR
11161,Payment,2497.21,2024-06-20,GBP
11162,Payment,4747.3,2019-10-31,GBP
11163,Payment,238.34,2022-12-07,EUR
11164,Purchase,8458.79,2019-12-04,AUD
11165,Refund,2365.86,2022-11-21,USD
11166,Payment,7425.93,2022-08-26,USD
11167,Refund,658.05,2021-10-22,AUD
11168,Purchase,8161.21,2022-06-03,GBP
11169,Sale,3005.29,2021-01-09,AUD
11170,Sale,4829.65,2020-01-22,EUR
11171,Payment,4779.25,2022-09-06,USD
11172,Sale,6598.31,2022-09-15,GBP
11173,Purchase,3739.67,2021-05-29,EUR
11174,Sale,9555.3,2020-04-15,AUD
11175,Refund,8808.96,2020-03-23,AUD
11176,Purchase,3887.9,2023-04-25,JPY
11177,Purchase,649.63,2021-06-20,AUD
11178,Sale,3659.53,2020-12-26,JPY
11179,Payment,8231.04,2022-10-29,USD
11180,Payment,523.41,2023-10-26,GBP
11181,Sale,6979.6,2024-05-22,EUR
11182,Refund,238.61,2021-08-01,JPY
11183,Payment,91.86,2020-12-04,JPY
11184,Payment,5787.96,2020-02-22,AUD
11185,Purchase,8766.37,2024-07-30,JPY
11186,Refund,9795.38,2021-04-27,EUR
11187,Sale,4231.24,2023-09-06,JPY
11188,Refund,9094.22,2022-11-13,JPY
11189,Purchase,424.27,2023-07-28,USD
11190,Purchase,2078.41,2022-08-25,GBP
11191,Purchase,393.72,2023-04-12,AUD
11192,Purchase,4944.61,2020-11-18,JPY
11193,Purchase,46.31,2022-10-07,GBP
11194,Sale,9772.78,2021-08-16,JPY
11195,Payment,4280.63,2020-03-12,EUR
11196,Sale,359.53,2023-09-14,GBP
11197,Purchase,5888.67,2021-01-24,USD
11198,Payment,106.15,2019-11-03,JPY
11199,Payment,2276.59,2020-10-02,JPY
11200,Sale,3770.3,2023-01-20,EUR
11201,Payment,8947.05,2022-01-12,AUD
11202,Purchase,6226.38,2019-12-28,JPY
11203,Refund,5407.38,2023-05-18,GBP
11204,Payment,7223.09,2022-03-02,GBP
11205,Refund,499.54,2022-02-05,JPY
11206,Refund,6569.24,2022-09-03,JPY
11207,Payment,6826.98,2021-12-14,AUD
11208,Purchase,7702.51,2023-02-25,AUD
11209,Payment,7231.01,2020-09-23,JPY
11210,Purchase,3984.02,2022-12-08,JPY
11211,Payment,5675.93,2021-10-02,JPY
11212,Refund,1207.33,2021-11-03,JPY
11213,Purchase,9376.62,2020-03-05,AUD
11214,Purchase,2891.39,2023-04-17,GBP
11215,Purchase,5270.47,2020-02-04,EUR
11216,Sale,6106.2,2021-05-22,GBP
11217,Purchase,3266.26,2022-08-22,GBP
11218,Payment,6872.87,2022-01-29,AUD
11219,Refund,1481.88,2019-09-15,USD
11220,Refund,6304.25,2020-01-24,JPY
11221,Payment,4104.31,2024-06-17,AUD
11222,Purchase,1203.72,2022-08-28,GBP
11223,Purchase,9243.82,2022-05-04,EUR
11224,Payment,7233.97,2022-10-17,USD
11225,Payment,8137.62,2021-04-06,JPY
11226,Purchase,768.53,2022-05-01,GBP
11227,Sale,7221.07,2019-11-10,AUD
11228,Sale,7604.68,2022-04-10,GBP
11229,Purchase,2206.1,2022-10-12,AUD
11230,Purchase,4841.9,2022-04-23,EUR
11231,Sale,388.87,2023-03-13,AUD
11232,Refund,5349.16,2022-03-20,JPY
11233,Payment,6144.02,2023-05-15,USD
11234,Purchase,3104.69,2020-08-01,USD
11235,Purchase,2763.4,2023-04-29,GBP
11236,Purchase,7300.13,2023-01-11,AUD
11237,Refund,2295.14,2024-06-29,USD
11238,Payment,5830.38,2023-12-18,EUR
11239,Payment,6917.81,2020-05-23,USD
11240,Payment,2865.66,2022-06-03,EUR
11241,Payment,5694.63,2023-07-21,JPY
11242,Sale,3070.31,2023-08-11,JPY
11243,Refund,8530.77,2024-05-16,JPY
11244,Purchase,9913.1,2023-06-02,AUD
11245,Sale,5687.05,2021-12-21,JPY
11246,Purchase,58.17,2021-10-03,EUR
11247,Sale,2553.58,2022-09-20,AUD
11248,Refund,3634.45,2022-08-25,EUR
11249,Purchase,8029.71,2023-05-29,AUD
11250,Refund,3539.34,2021-07-10,GBP
11251,Sale,1647.3,2020-02-03,GBP
11252,Refund,6807.94,2022-03-25,USD
11253,Payment,6245.72,2022-08-26,AUD
11254,Refund,7684.89,2021-02-01,GBP
11255,Payment,4648.46,2019-10-31,AUD
11256,Sale,6775.09,2021-04-18,GBP
11257,Sale,3795.78,2021-10-23,JPY
11258,Sale,9197.68,2020-10-27,JPY
11259,Refund,8209.15,2021-02-05,USD
11260,Purchase,3774.25,2022-12-13,USD
11261,Payment,2871.38,2021-12-05,GBP
11262,Purchase,2785.56,2020-05-05,GBP
11263,Purchase,949.08,2023-10-31,GBP
11264,Refund,2833.0,2019-10-19,JPY
11265,Sale,8028.51,2023-06-27,EUR
11266,Purchase,413.62,2023-03-27,EUR
11267,Payment,7717.73,2019-09-17,GBP
11268,Payment,5538.36,2020-05-18,GBP
11269,Sale,838.25,2021-05-08,EUR
11270,Sale,2948.88,2019-11-02,AUD
11271,Sale,5034.43,2022-09-10,EUR
11272,Purchase,287.99,2023-11-03,USD
11273,Purchase,7443.74,2023-06-10,EUR
11274,Purchase,8516.98,2019-12-17,JPY
11275,Refund,3782.68,2020-06-15,EUR
11276,Refund,2634.2,2022-03-23,JPY
11277,Sale,4987.9,2022-01-06,USD
11278,Sale,3131.55,2021-02-04,USD
11279,Refund,2972.91,2020-09-21,EUR
11280,Refund,4408.33,2021-04-23,JPY
11281,Purchase,7977.3,2024-05-14,GBP
11282,Purchase,649.7,2023-07-30,GBP
11283,Sale,4140.0,2022-07-30,EUR
11284,Purchase,6465.36,2019-12-15,USD
11285,Purchase,7036.82,2022-10-09,USD
11286,Payment,2474.16,2023-01-30,AUD
11287,Refund,4295.91,2023-03-30,USD
11288,Sale,3930.39,2024-07-10,AUD
11289,Purchase,8646.48,2021-06-17,GBP
11290,Purchase,9777.48,2022-10-17,USD
11291,Refund,9402.81,2020-08-18,EUR
11292,Purchase,3482.93,2023-05-08,USD
11293,Purchase,5588.35,2023-05-13,AUD
11294,Sale,3683.4,2020-02-16,AUD
11295,Sale,8756.57,2023-04-29,USD
11296,Sale,9412.2,2020-11-30,AUD
11297,Sale,7959.98,2024-05-30,JPY
11298,Refund,9808.79,2023-03-06,GBP
11299,Refund,8372.52,2022-02-25,JPY
11300,Refund,4046.37,2020-12-28,USD
11301,Purchase,8537.29,2022-07-10,USD
11302,Purchase,5084.42,2022-01-15,USD
11303,Refund,8735.29,2024-06-17,AUD
11304,Payment,5428.78,2023-11-25,USD
11305,Sale,4653.19,2024-04-11,USD
11306,Refund,6730.69,2023-10-04,AUD
11307,Purchase,1153.38,2019-10-25,GBP
11308,Purchase,5927.23,2024-01-01,EUR
11309,Purchase,9743.04,2023-12-16,EUR
11310,Payment,1003.8,2020-01-13,JPY
11311,Refund,8084.65,2020-03-31,GBP
11312,Sale,16.55,2020-05-30,GBP
11313,Refund,1557.42,2022-11-07,GBP
11314,Refund,5510.36,2021-11-15,JPY
11315,Refund,4448.67,2021-02-25,GBP
11316,Purchase,6926.43,2023-10-13,GBP
11317,Sale,7645.4,2020-08-28,EUR
11318,Sale,150.43,2023-06-02,AUD
11319,Purchase,7743.8,2024-04-18,EUR
11320,Sale,283.17,2023-03-16,AUD
11321,Purchase,541.19,2022-01-13,AUD
11322,Purchase,2008.8,2022-10-19,AUD
11323,Payment,3261.72,2023-12-12,JPY
11324,Payment,6389.4,2024-04-01,USD
11325,Refund,5213.96,2021-11-06,AUD
11326,Refund,227.87,2023-02-01,AUD
11327,Purchase,1188.56,2020-06-29,AUD
11328,Sale,273.27,2022-03-14,GBP
11329,Sale,932.1,2022-12-10,JPY
11330,Refund,5422.07,2024-05-16,AUD
11331,Purchase,1145.14,2021-11-14,USD
11332,Payment,7549.64,2021-08-03,AUD
11333,Purchase,8723.75,2019-11-04,AUD
11334,Sale,862.4,2024-05-25,USD
11335,Sale,7327.8,2020-03-30,JPY
11336,Purchase,9792.81,2023-04-20,AUD
11337,Refund,2553.07,2022-09-28,JPY
11338,Sale,1999.27,2021-09-03,AUD
11339,Sale,3819.22,2021-09-03,AUD
11340,Sale,1885.27,2021-12-29,AUD
11341,Payment,4957.07,2023-07-25,AUD
11342,Refund,348.07,2023-12-25,AUD
11343,Refund,2542.66,2024-03-17,AUD
11344,Purchase,9741.02,2024-02-28,EUR
11345,Refund,7826.62,2020-08-20,GBP
11346,Refund,1220.9,2022-04-26,EUR
11347,Payment,4816.66,2022-02-21,USD
11348,Payment,4947.68,2021-10-24,EUR
11349,Refund,5253.39,2024-06-17,AUD
11350,Payment,3038.81,2024-01-09,EUR
11351,Sale,2927.33,2024-06-11,USD
11352,Refund,8196.35,2021-07-07,AUD
11353,Payment,9335.15,2020-01-06,AUD
11354,Payment,7919.26,2022-04-18,JPY
11355,Purchase,3099.0,2024-07-14,USD
11356,Payment,6582.4,2022-11-07,JPY
11357,Purchase,3643.62,2022-10-11,USD
11358,Payment,1368.26,2023-03-15,EUR
11359,Refund,4846.09,2021-11-09,JPY
11360,Sale,6238.5,2021-02-13,AUD
11361,Sale,8939.71,2022-04-19,USD
11362,Sale,5153.93,2023-10-27,JPY
11363,Purchase,8277.38,2020-09-03,AUD
11364,Purchase,9622.1,2022-07-30,GBP
11365,Payment,8594.58,2021-05-09,AUD
11366,Refund,1248.22,2023-04-14,EUR
11367,Payment,4698.96,2020-04-09,AUD
11368,Purchase,4419.81,2023-04-03,JPY
11369,Payment,4001.75,2021-12-17,JPY
11370,Sale,792.92,2024-03-26,AUD
11371,Sale,6367.83,2022-10-09,USD
11372,Refund,6084.57,2019-11-05,GBP
11373,Refund,7806.81,2020-12-26,EUR
11374,Purchase,1891.5,2020-11-24,EUR
11375,Purchase,7985.4,2021-08-29,EUR
11376,Purchase,5469.2,2022-01-23,EUR
11377,Payment,1269.47,2023-04-14,EUR
11378,Refund,6087.36,2023-09-20,AUD
11379,Purchase,9361.67,2021-10-12,EUR
11380,Refund,8448.77,2020-08-26,AUD
11381,Sale,1050.37,2023-01-15,AUD
11382,Refund,2726.64,2020-10-18,AUD
11383,Payment,7692.78,2023-12-15,USD
11384,Sale,4333.07,2022-03-03,EUR
11385,Sale,4706.22,2020-12-19,USD
11386,Refund,74.5,2021-05-24,USD
11387,Sale,2576.75,2019-12-07,EUR
11388,Refund,9165.17,2019-10-26,USD
11389,Refund,556.7,2021-08-30,JPY
11390,Payment,4866.91,2022-02-28,JPY
11391,Payment,9381.69,2023-05-31,GBP
11392,Refund,6411.0,2024-02-20,USD
11393,Sale,3492.95,2020-12-27,USD
11394,Sale,3004.68,2021-04-04,JPY
11395,Payment,315.98,2019-12-27,AUD
11396,Sale,9284.89,2020-09-01,JPY
11397,Payment,8913.03,2019-07-31,GBP
11398,Refund,3576.13,2023-10-08,GBP
11399,Payment,4828.39,2020-10-07,EUR
11400,Payment,777.07,2020-06-02,EUR
11401,Payment,9758.78,2020-03-16,EUR
11402,Purchase,8534.78,2023-05-11,JPY
11403,Sale,9470.09,2020-02-10,GBP
11404,Purchase,4105.67,2022-09-03,JPY
11405,Sale,6982.04,2023-11-14,GBP
11406,Purchase,763.21,2023-04-12,JPY
11407,Sale,5743.99,2024-05-28,JPY
11408,Sale,7917.11,2024-07-06,EUR
11409,Purchase,8235.99,2021-12-02,EUR
11410,Refund,7268.12,2023-09-30,GBP
11411,Purchase,2926.78,2019-12-17,AUD
11412,Sale,556.02,2022-08-23,EUR
11413,Sale,220.03,2024-07-16,USD
11414,Purchase,9134.34,2021-01-05,GBP
11415,Purchase,156.21,2023-12-21,AUD
11416,Refund,731.91,2021-09-16,EUR
11417,Refund,1498.37,2023-02-09,AUD
11418,Refund,9398.27,2021-01-04,USD
11419,Refund,9865.07,2022-07-15,EUR
11420,Sale,2942.72,2020-12-21,GBP
11421,Purchase,3080.36,2020-10-09,AUD
11422,Sale,5787.33,2020-05-23,EUR
11423,Purchase,488.18,2020-08-09,GBP
11424,Purchase,6190.86,2019-10-03,GBP
11425,Refund,1161.8,2022-01-21,USD
11426,Sale,3017.8,2020-10-22,USD
11427,Sale,5877.45,2023-07-10,AUD
11428,Refund,6743.0,2020-01-13,GBP
11429,Refund,5830.88,2023-04-20,EUR
11430,Purchase,1523.38,2020-11-23,USD
11431,Sale,8204.7,2023-12-22,USD
11432,Refund,1659.71,2023-07-03,USD
11433,Purchase,2562.8,2023-07-16,GBP
11434,Purchase,4757.45,2024-03-17,JPY
11435,Purchase,4748.88,2022-01-29,GBP
11436,Payment,3530.69,2020-05-04,EUR
11437,Sale,1593.4,2022-01-01,GBP
11438,Payment,5175.66,2024-07-09,USD
11439,Purchase,663.5,2022-09-08,EUR
11440,Refund,6424.65,2020-03-12,GBP
11441,Refund,6487.31,2022-07-28,GBP
11442,Purchase,3435.59,2024-04-01,EUR
11443,Payment,1563.67,2022-01-07,EUR
11444,Sale,3207.13,2024-01-09,JPY
11445,Payment,2337.32,2021-06-25,GBP
11446,Purchase,1627.21,2024-07-08,JPY
11447,Purchase,6589.67,2019-10-06,USD
11448,Payment,5121.03,2021-05-23,GBP
11449,Payment,9917.36,2020-04-16,JPY
11450,Refund,8403.07,2022-08-03,GBP
11451,Purchase,8630.8,2021-07-31,JPY
11452,Payment,4751.09,2019-09-27,JPY
11453,Payment,9498.21,2019-09-13,USD
11454,Purchase,1271.5,2019-10-03,GBP
11455,Payment,605.05,2023-06-12,JPY
11456,Purchase,3663.26,2019-12-31,USD
11457,Sale,8991.85,2021-03-05,JPY
11458,Refund,3959.32,2019-09-11,AUD
11459,Refund,8606.41,2020-07-14,JPY
11460,Refund,2267.04,2020-05-13,EUR
11461,Payment,539.41,2019-12-03,USD
11462,Payment,7610.76,2022-10-05,USD
11463,Sale,7861.06,2022-02-07,EUR
11464,Sale,6983.46,2021-02-20,AUD
11465,Refund,6352.76,2023-02-09,AUD
11466,Refund,62.53,2023-05-22,AUD
11467,Payment,5888.8,2023-08-07,GBP
11468,Purchase,4407.54,2023-03-13,JPY
11469,Payment,3751.58,2022-09-01,GBP
11470,Payment,6077.66,2019-08-26,JPY
11471,Purchase,9234.63,2021-07-15,EUR
11472,Purchase,3637.61,2020-11-24,USD
11473,Refund,1710.93,2022-11-06,GBP
11474,Payment,4081.88,2024-07-06,JPY
11475,Refund,5104.49,2021-04-25,JPY
11476,Purchase,3005.6,2023-07-17,EUR
11477,Purchase,9371.63,2020-03-25,JPY
11478,Sale,498.98,2023-10-20,USD
11479,Refund,7003.73,2021-09-20,AUD
11480,Purchase,5819.82,2023-01-07,GBP
11481,Sale,4446.81,2022-04-12,GBP
11482,Refund,1568.32,2020-04-09,EUR
11483,Payment,788.48,2022-02-15,AUD
11484,Purchase,1385.35,2020-03-26,GBP
11485,Refund,2447.08,2020-03-06,GBP
11486,Sale,6668.42,2023-01-16,GBP
11487,Payment,9295.37,2024-05-31,AUD
11488,Sale,575.34,2022-10-11,EUR
11489,Purchase,7032.26,2022-03-31,JPY
11490,Purchase,6534.74,2020-10-01,USD
11491,Refund,3675.48,2022-12-18,GBP
11492,Purchase,9275.8,2020-09-28,AUD
11493,Purchase,5668.45,2021-07-05,JPY
11494,Refund,5059.56,2022-04-25,USD
11495,Purchase,4161.9,2022-07-29,AUD
11496,Refund,5191.57,2021-04-29,AUD
11497,Payment,3312.76,2023-11-13,GBP
11498,Refund,4765.14,2021-03-03,AUD
11499,Payment,4603.82,2019-10-19,GBP
11500,Sale,4210.66,2022-06-24,EUR
11501,Sale,7325.0,2023-10-08,AUD
11502,Sale,3114.17,2019-09-16,JPY
11503,Sale,9673.21,2022-11-30,GBP
11504,Purchase,1345.87,2023-04-23,JPY
11505,Payment,1526.25,2021-03-18,JPY
11506,Refund,4880.62,2020-02-08,AUD
11507,Refund,4284.42,2019-09-19,JPY
11508,Payment,5803.94,2020-09-03,EUR
11509,Purchase,8765.97,2020-04-13,GBP
11510,Payment,7359.97,2023-12-08,JPY
11511,Sale,3347.13,2023-01-29,USD
11512,Payment,1150.57,2020-04-30,JPY
11513,Sale,9630.19,2023-01-28,GBP
11514,Purchase,7646.0,2020-11-18,USD
11515,Purchase,8100.41,2024-06-01,AUD
11516,Purchase,9776.4,2022-12-16,USD
11517,Purchase,2634.23,2019-08-27,AUD
11518,Payment,9736.58,2022-05-18,GBP
11519,Payment,417.72,2021-04-06,EUR
11520,Purchase,1408.06,2021-11-09,GBP
11521,Payment,2106.12,2023-06-20,JPY
11522,Purchase,5209.24,2022-02-10,JPY
11523,Refund,4505.23,2020-03-10,USD
11524,Sale,4142.37,2021-03-18,AUD
11525,Sale,6166.82,2020-08-10,GBP
11526,Purchase,9423.37,2019-10-21,AUD
11527,Purchase,9190.81,2019-11-09,AUD
11528,Purchase,4663.09,2022-01-09,AUD
11529,Sale,4975.69,2021-08-05,GBP
11530,Purchase,1179.33,2019-11-08,JPY
11531,Purchase,6564.54,2020-01-05,GBP
11532,Sale,7536.07,2022-11-09,GBP
11533,Sale,781.24,2020-10-19,GBP
11534,Purchase,6311.66,2022-06-02,AUD
11535,Refund,6313.96,2022-06-22,USD
11536,Payment,611.93,2023-05-18,AUD
11537,Payment,717.13,2020-12-05,GBP
11538,Purchase,3548.09,2019-12-23,USD
11539,Purchase,6679.39,2019-11-03,AUD
11540,Payment,4656.48,2022-07-10,JPY
11541,Refund,8349.4,2020-07-10,GBP
11542,Payment,6858.23,2023-10-23,JPY
11543,Refund,9661.85,2022-09-13,AUD
11544,Sale,2358.87,2020-03-07,EUR
11545,Payment,8241.24,2021-02-23,AUD
11546,Sale,7989.13,2022-04-12,JPY
11547,Payment,5587.26,2020-01-25,GBP
11548,Sale,6690.14,2020-05-27,GBP
11549,Payment,361.8,2021-11-27,USD
11550,Sale,4633.28,2024-06-04,JPY
11551,Refund,1711.11,2022-09-15,JPY
11552,Purchase,444.37,2023-06-26,USD
11553,Purchase,2233.07,2020-07-13,USD
11554,Payment,7708.94,2021-08-06,EUR
11555,Refund,2072.59,2023-02-03,EUR
11556,Refund,5284.87,2023-12-31,AUD
11557,Purchase,5326.38,2022-09-03,JPY
11558,Payment,2689.32,2024-04-12,USD
11559,Payment,153.44,2022-06-07,AUD
11560,Refund,2928.73,2021-04-29,GBP
11561,Purchase,2831.57,2022-02-10,AUD
11562,Payment,6108.66,2023-07-28,JPY
11563,Payment,7954.7,2022-06-26,GBP
11564,Purchase,8923.19,2019-11-18,AUD
11565,Sale,4598.98,2021-01-01,AUD
11566,Purchase,7439.72,2021-10-13,JPY
11567,Payment,3389.64,2023-04-09,USD
11568,Purchase,7404.33,2023-05-28,AUD
11569,Sale,8624.52,2019-10-05,GBP
11570,Purchase,8743.37,2022-12-17,AUD
11571,Purchase,2308.12,2022-09-24,USD
11572,Refund,1247.73,2021-11-03,JPY
11573,Sale,3910.62,2023-04-01,USD
11574,Payment,7080.53,2020-04-18,AUD
11575,Refund,5419.88,2020-03-06,JPY
11576,Purchase,4385.92,2021-07-24,JPY
11577,Refund,6181.45,2020-10-15,USD
11578,Refund,880.43,2023-10-25,GBP
11579,Payment,9154.4,2024-07-22,JPY
11580,Sale,6158.76,2021-04-07,EUR
11581,Refund,1056.7,2023-09-03,EUR
11582,Payment,6391.94,2020-01-29,EUR
11583,Sale,3475.36,2022-08-03,GBP
11584,Payment,1494.88,2023-03-11,AUD
11585,Purchase,1911.58,2023-07-24,EUR
11586,Purchase,7130.87,2023-02-07,JPY
11587,Refund,9640.38,2021-12-01,GBP
11588,Purchase,5912.73,2023-07-31,USD
11589,Purchase,2995.4,2023-06-23,AUD
11590,Purchase,1849.74,2020-05-24,GBP
11591,Purchase,5140.28,2023-10-31,JPY
11592,Purchase,5072.98,2020-09-03,GBP
11593,Refund,6860.02,2020-04-19,AUD
11594,Refund,3798.74,2021-06-02,AUD
11595,Sale,5827.08,2021-08-21,EUR
11596,Purchase,9693.09,2024-06-13,GBP
11597,Sale,7028.87,2021-05-30,EUR
11598,Sale,3198.57,2023-09-15,AUD
11599,Payment,199.97,2021-06-21,EUR
11600,Purchase,2411.68,2020-03-02,JPY
11601,Sale,1347.03,2021-05-16,GBP
11602,Payment,8424.61,2023-12-15,AUD
11603,Payment,5693.32,2021-08-19,EUR
11604,Purchase,2433.3,2024-04-26,AUD
11605,Purchase,4678.21,2020-05-03,GBP
11606,Purchase,9465.65,2021-09-30,EUR
11607,Purchase,827.19,2020-09-21,AUD
11608,Purchase,4089.62,2022-01-01,EUR
11609,Purchase,6706.86,2022-03-10,AUD
11610,Payment,7453.94,2021-06-23,EUR
11611,Sale,6230.83,2019-11-23,USD
11612,Purchase,1541.42,2021-03-04,GBP
11613,Sale,9560.97,2020-08-24,AUD
11614,Payment,449.92,2023-04-08,EUR
11615,Sale,7671.96,2021-03-29,USD
11616,Refund,8460.85,2021-07-29,GBP
11617,Sale,6614.55,2021-09-12,USD
11618,Refund,4569.61,2020-06-02,USD
11619,Purchase,2671.84,2023-06-04,JPY
11620,Purchase,4488.36,2021-07-25,JPY
11621,Refund,5711.76,2021-02-05,USD
11622,Sale,4819.89,2024-05-30,EUR
11623,Sale,8578.49,2021-11-17,USD
11624,Payment,2948.66,2021-06-11,JPY
11625,Purchase,5118.52,2021-07-14,GBP
11626,Purchase,6370.63,2023-04-03,GBP
11627,Purchase,6015.79,2022-06-01,AUD
11628,Purchase,741.66,2020-09-19,EUR
11629,Purchase,7295.58,2019-09-09,USD
11630,Sale,6208.65,2020-08-14,JPY
11631,Purchase,4522.82,2020-09-22,GBP
11632,Payment,9605.7,2021-03-25,AUD
11633,Refund,5591.35,2021-08-15,USD
11634,Refund,9314.8,2023-02-19,AUD
11635,Refund,8860.57,2022-01-07,EUR
11636,Purchase,417.08,2022-02-06,JPY
11637,Sale,6014.4,2021-07-06,AUD
11638,Refund,3409.68,2022-10-13,USD
11639,Payment,6198.17,2022-05-24,AUD
11640,Payment,9493.58,2021-07-28,GBP
11641,Payment,278.81,2021-08-27,USD
11642,Payment,986.84,2020-01-12,USD
11643,Sale,9266.15,2021-06-17,GBP
11644,Payment,7638.75,2019-12-28,EUR
11645,Refund,5029.46,2021-07-22,GBP
11646,Purchase,9976.72,2021-04-07,JPY
11647,Purchase,4961.18,2020-05-05,EUR
11648,Refund,2692.21,2023-07-22,AUD
11649,Refund,1753.38,2021-09-19,JPY
11650,Refund,1440.33,2021-12-03,USD
11651,Refund,5574.82,2022-03-13,EUR
11652,Payment,7380.68,2023-07-06,JPY
11653,Sale,6187.21,2022-05-29,JPY
11654,Sale,2336.76,2023-08-10,USD
11655,Purchase,7805.81,2024-01-31,AUD
11656,Payment,5785.71,2019-11-13,EUR
11657,Refund,6077.61,2024-07-09,EUR
11658,Purchase,3311.42,2019-12-09,AUD
11659,Purchase,9643.07,2021-06-05,GBP
11660,Payment,3771.98,2022-05-01,JPY
11661,Purchase,6383.19,2024-01-06,EUR
11662,Sale,2837.89,2021-05-04,AUD
11663,Sale,393.93,2022-05-30,GBP
11664,Refund,597.08,2019-12-19,AUD
11665,Payment,8368.73,2022-06-14,JPY
11666,Purchase,9744.85,2022-05-05,EUR
11667,Refund,2991.24,2023-08-16,EUR
11668,Payment,8588.72,2019-11-26,USD
11669,Refund,3429.61,2019-10-14,USD
11670,Sale,5040.48,2020-09-23,GBP
11671,Refund,4618.9,2020-12-02,USD
11672,Purchase,1931.37,2020-03-25,AUD
11673,Payment,5622.01,2023-12-26,GBP
11674,Payment,7522.89,2023-08-31,USD
11675,Purchase,9984.22,2024-03-07,JPY
11676,Refund,9367.44,2022-05-06,EUR
11677,Sale,5268.22,2023-08-21,USD
11678,Purchase,106.55,2022-10-18,JPY
11679,Sale,6719.53,2021-11-07,GBP
11680,Refund,433.69,2020-04-15,EUR
11681,Refund,1193.83,2022-12-09,GBP
11682,Payment,3704.95,2023-10-29,GBP
11683,Sale,3705.62,2024-03-27,USD
11684,Payment,3701.64,2023-09-11,AUD
11685,Payment,120.99,2020-12-14,GBP
11686,Refund,8979.81,2021-06-07,EUR
11687,Refund,751.64,2021-08-16,AUD
11688,Sale,6723.69,2019-11-11,JPY
11689,Purchase,199.07,2020-12-28,AUD
11690,Payment,5608.55,2022-12-25,USD
11691,Refund,4684.01,2023-02-03,GBP
11692,Refund,7885.07,2024-01-28,USD
11693,Sale,1902.3,2019-11-06,USD
11694,Payment,7529.93,2021-04-06,JPY
11695,Purchase,3037.57,2021-11-13,USD
11696,Refund,2318.46,2023-12-28,GBP
11697,Payment,2700.68,2020-01-19,GBP
11698,Payment,3158.24,2023-11-30,AUD
11699,Payment,943.77,2024-05-19,GBP
11700,Payment,2435.02,2023-05-03,EUR
11701,Refund,9982.1,2021-03-06,AUD
11702,Refund,407.31,2021-07-23,AUD
11703,Payment,8996.62,2023-01-28,JPY
11704,Refund,9717.08,2022-01-11,JPY
11705,Sale,703.9,2019-08-10,GBP
11706,Payment,3649.52,2022-05-19,EUR
11707,Payment,2720.15,2023-12-22,USD
11708,Purchase,3043.03,2024-06-08,GBP
11709,Payment,2512.4,2020-11-14,GBP
11710,Purchase,9460.57,2022-01-18,AUD
11711,Refund,1012.77,2021-09-14,USD
11712,Purchase,9858.9,2023-04-10,GBP
11713,Refund,1035.91,2023-11-26,GBP
11714,Payment,9351.27,2021-10-18,EUR
11715,Sale,7855.07,2024-01-21,JPY
11716,Payment,8043.11,2022-09-28,USD
11717,Sale,6273.7,2023-05-12,AUD
11718,Payment,9412.65,2020-09-01,EUR
11719,Payment,3779.31,2023-01-12,JPY
11720,Sale,7794.1,2022-01-01,AUD
11721,Purchase,903.33,2022-05-19,EUR
11722,Purchase,8866.22,2020-05-31,USD
11723,Purchase,3875.33,2021-02-20,EUR
11724,Refund,6577.99,2023-05-18,EUR
11725,Refund,8360.74,2019-10-04,EUR
11726,Refund,4036.23,2021-03-07,JPY
11727,Sale,5077.23,2024-06-29,EUR
11728,Purchase,6754.83,2020-05-04,EUR
11729,Purchase,4972.02,2022-11-12,AUD
11730,Payment,9017.24,2020-07-23,EUR
11731,Refund,8565.99,2021-02-27,AUD
11732,Sale,2983.03,2020-11-15,AUD
11733,Refund,695.29,2020-07-31,GBP
11734,Purchase,8217.28,2021-10-21,AUD
11735,Sale,3876.32,2020-07-30,JPY
11736,Refund,3666.37,2023-08-10,GBP
11737,Sale,3351.73,2024-03-06,USD
11738,Purchase,2523.6,2019-12-22,AUD
11739,Payment,7622.75,2023-01-16,AUD
11740,Purchase,1325.36,2019-09-14,GBP
11741,Sale,994.01,2022-03-08,AUD
11742,Payment,4001.42,2021-09-24,AUD
11743,Refund,2171.64,2023-11-22,GBP
11744,Sale,3213.88,2021-02-01,EUR
11745,Payment,7469.04,2024-07-05,EUR
11746,Payment,6818.78,2024-05-14,USD
11747,Sale,664.24,2024-03-12,EUR
11748,Payment,6655.28,2021-08-01,GBP
11749,Refund,5800.88,2021-09-14,AUD
11750,Sale,4687.46,2022-04-01,GBP
11751,Payment,6052.32,2020-08-20,GBP
11752,Refund,1438.7,2020-05-26,AUD
11753,Refund,8672.33,2023-10-19,USD
11754,Sale,9400.87,2022-12-15,AUD
11755,Payment,9485.3,2021-08-20,EUR
11756,Payment,3053.42,2023-02-01,GBP
11757,Purchase,2468.39,2020-10-04,EUR
11758,Purchase,4478.17,2020-10-01,USD
11759,Purchase,567.97,2020-11-12,AUD
11760,Refund,8866.13,2021-05-04,AUD
11761,Purchase,3109.8,2022-08-02,JPY
11762,Purchase,7859.08,2020-11-21,JPY
11763,Payment,2478.07,2023-04-23,JPY
11764,Payment,9964.32,2021-03-15,JPY
