id,type,amount,date,currency
11499,Purchase,4556.33,2020-10-27,EUR
11500,Purchase,8903.94,2022-06-05,USD
11501,Purchase,6455.77,2021-05-09,EUR
11502,Purchase,7444.47,2023-06-30,USD
11503,Payment,218.99,2024-06-24,USD
11504,Payment,1521.35,2019-12-15,AUD
11505,Payment,3270.53,2021-11-18,USD
11506,Purchase,1122.37,2022-09-20,AUD
11507,Refund,801.47,2021-12-24,AUD
11508,Purchase,6477.9,2021-12-10,AUD
11509,Payment,9205.26,2023-09-11,USD
11510,Payment,2796.97,2020-12-29,JPY
11511,Purchase,6194.29,2020-03-13,USD
11512,Purchase,4467.78,2020-06-24,AUD
11513,Refund,9327.35,2021-08-04,GBP
11514,Payment,7982.97,2021-05-15,GBP
11515,Sale,4210.8,2020-08-08,AUD
11516,Refund,8019.69,2020-01-26,GBP
11517,Refund,3555.67,2020-11-28,EUR
11518,Payment,9714.41,2023-08-06,GBP
11519,Sale,2440.1,2020-02-20,EUR
11520,Payment,8942.96,2023-06-15,USD
11521,Refund,8248.12,2024-04-07,GBP
11522,Sale,2590.98,2022-06-30,AUD
11523,Payment,632.04,2020-05-30,GBP
11524,Purchase,9282.64,2022-12-18,EUR
11525,Refund,590.57,2023-09-17,JPY
11526,Sale,5920.44,2019-10-23,AUD
11527,Payment,2406.32,2024-05-22,AUD
11528,Sale,2633.52,2022-06-09,JPY
11529,Purchase,7588.8,2024-04-20,JPY
11530,Purchase,9182.39,2022-08-24,EUR
11531,Refund,6491.15,2022-02-25,EUR
11532,Refund,2387.82,2020-03-10,USD
11533,Refund,6370.79,2021-11-26,USD
11534,Payment,5231.07,2020-07-18,USD
11535,Payment,2878.02,2021-05-14,JPY
11536,Sale,6919.79,2021-12-08,AUD
11537,Purchase,7291.13,2023-02-16,AUD
11538,Purchase,6591.94,2024-01-01,AUD
11539,Purchase,7484.63,2022-09-06,USD
11540,Sale,1730.31,2023-04-15,AUD
11541,Refund,6250.94,2022-03-30,JPY
11542,Refund,3753.25,2021-12-08,USD
11543,Refund,2427.04,2019-12-16,GBP
11544,Refund,6446.37,2022-11-22,AUD
11545,Purchase,7166.21,2021-05-09,GBP
11546,Purchase,716.1,2023-01-23,AUD
11547,Refund,3104.89,2023-06-12,USD
11548,Payment,3714.54,2021-02-12,JPY
11549,Refund,5550.6,2021-06-29,AUD
11550,Refund,7384.86,2020-02-25,GBP
11551,Sale,5957.8,2020-02-23,USD
11552,Refund,2753.04,2021-01-06,JPY
11553,Purchase,5824.47,2021-09-20,EUR
11554,Payment,9902.34,2024-02-12,USD
11555,Refund,7678.57,2021-10-07,EUR
11556,Purchase,637.31,2024-07-23,EUR
11557,Purchase,8801.83,2024-03-24,USD
11558,Sale,2143.21,2021-01-09,GBP
11559,Sale,6580.51,2024-08-02,EUR
11560,Purchase,698.45,2022-01-13,GBP
11561,Sale,3070.84,2021-05-20,AUD
11562,Payment,8930.6,2020-10-30,GBP
11563,Purchase,2126.43,2022-06-03,EUR
11564,Payment,9126.93,2024-07-03,GBP
11565,Payment,6579.22,2019-09-14,EUR
11566,Payment,1545.49,2020-01-07,EUR
11567,Payment,6101.01,2021-05-02,USD
11568,Purchase,8123.85,2020-01-15,GBP
11569,Sale,6727.46,2021-12-02,GBP
11570,Purchase,3840.58,2024-01-09,GBP
11571,Refund,9634.81,2022-04-04,GBP
11572,Refund,9832.01,2020-06-04,GBP
11573,Refund,8550.59,2019-09-23,AUD
11574,Purchase,5529.39,2020-06-09,EUR
11575,Purchase,8234.36,2020-12-05,USD
11576,Payment,2728.05,2022-08-12,EUR
11577,Purchase,9766.38,2024-02-08,AUD
11578,Payment,7525.39,2020-03-21,GBP
11579,Refund,5592.87,2022-07-27,GBP
11580,Purchase,932.82,2021-07-21,JPY
11581,Sale,2736.36,2023-05-21,USD
11582,Refund,8028.1,2019-12-13,EUR
11583,Payment,488.23,2022-02-15,EUR
11584,Purchase,9898.38,2020-03-01,GBP
11585,Sale,7902.27,2019-12-10,USD
11586,Refund,8716.78,2022-12-05,AUD
11587,Refund,5709.99,2020-02-17,JPY
11588,Payment,1917.46,2024-04-14,EUR
11589,Purchase,9389.26,2021-07-27,GBP
11590,Sale,9839.87,2020-10-19,EUR
11591,Payment,7216.3,2022-08-28,AUD
11592,Sale,5646.3,2020-03-25,USD
11593,Purchase,1959.44,2022-07-13,GBP
11594,Sale,5068.95,2024-06-03,EUR
11595,Purchase,5633.54,2019-11-17,USD
11596,Sale,9921.7,2021-03-16,JPY
11597,Sale,3752.14,2020-08-08,GBP
11598,Sale,158.23,2024-02-14,USD
11599,Payment,7671.0,2023-06-07,EUR
11600,Payment,6951.87,2019-08-19,EUR
11601,Purchase,1910.01,2022-05-10,JPY
11602,Payment,5918.01,2020-02-29,GBP
11603,Purchase,1715.44,2020-07-10,USD
11604,Sale,2284.54,2023-09-06,JPY
11605,Refund,8445.27,2022-09-13,GBP
11606,Sale,5848.31,2023-05-27,EUR
11607,Payment,1277.5,2022-04-14,USD
11608,Sale,7564.1,2019-10-14,GBP
11609,Refund,3581.46,2022-06-05,EUR
11610,Sale,6991.44,2020-02-23,GBP
11611,Sale,9969.81,2019-10-01,GBP
11612,Sale,6049.9,2021-05-15,JPY
11613,Payment,8849.97,2024-02-13,GBP
11614,Sale,9592.99,2023-05-28,JPY
11615,Payment,1467.12,2023-09-20,AUD
11616,Sale,4141.0,2021-01-22,JPY
11617,Purchase,6039.44,2020-09-14,EUR
11618,Payment,6909.59,2023-07-07,JPY
11619,Purchase,4684.78,2023-10-13,USD
11620,Payment,8746.38,2021-10-11,AUD
11621,Sale,8854.05,2020-09-04,JPY
11622,Refund,8570.37,2022-08-26,JPY
11623,Sale,2072.05,2021-05-04,AUD
11624,Sale,6496.14,2020-03-19,AUD
11625,Refund,631.14,2022-05-09,GBP
11626,Payment,4460.33,2021-12-13,AUD
11627,Sale,2178.66,2023-05-25,EUR
11628,Purchase,7408.15,2020-03-18,GBP
11629,Refund,7698.27,2021-02-15,EUR
11630,Purchase,6129.4,2023-02-27,EUR
11631,Sale,9284.97,2020-07-31,USD
11632,Payment,2815.11,2024-07-04,EUR
11633,Purchase,5817.6,2023-10-16,JPY
11634,Refund,7393.0,2020-01-30,USD
11635,Sale,5154.6,2022-09-27,USD
11636,Sale,6935.22,2019-11-21,GBP
11637,Sale,6162.14,2022-08-20,USD
11638,Sale,6266.99,2022-12-19,JPY
11639,Purchase,4614.77,2021-03-16,EUR
11640,Refund,681.9,2020-12-25,EUR
11641,Refund,7554.82,2022-08-20,USD
11642,Purchase,3151.52,2021-02-14,GBP
11643,Purchase,6764.28,2022-10-16,USD
11644,Payment,324.2,2020-04-22,USD
11645,Payment,1568.62,2023-07-25,EUR
11646,Payment,9567.5,2022-02-08,USD
11647,Payment,4952.55,2021-12-21,GBP
11648,Purchase,3444.62,2020-10-29,JPY
11649,Refund,2009.4,2021-05-15,AUD
11650,Refund,3311.25,2020-03-01,USD
11651,Refund,1833.12,2024-07-20,GBP
11652,Payment,7037.81,2022-09-10,EUR
11653,Payment,9117.8,2021-01-15,USD
11654,Payment,6475.05,2024-07-28,EUR
11655,Refund,4194.37,2023-10-24,USD
11656,Sale,457.68,2024-05-14,JPY
11657,Payment,9353.09,2021-01-08,AUD
11658,Sale,5078.93,2022-11-28,AUD
11659,Payment,5447.89,2023-04-03,JPY
11660,Sale,9519.11,2022-08-20,JPY
11661,Sale,5322.08,2023-04-30,AUD
11662,Payment,7967.13,2024-04-11,AUD
11663,Payment,2414.19,2021-02-17,AUD
11664,Refund,2527.85,2020-09-07,JPY
11665,Sale,4355.42,2020-02-05,USD
11666,Purchase,7834.42,2020-04-15,USD
11667,Refund,3621.02,2022-09-15,USD
11668,Payment,632.74,2024-01-17,AUD
11669,Purchase,8019.55,2019-09-19,EUR
11670,Payment,4189.59,2020-11-15,EUR
11671,Sale,9818.25,2024-02-16,EUR
11672,Payment,3348.89,2019-08-22,AUD
11673,Sale,8747.57,2022-09-06,GBP
11674,Payment,7748.86,2021-05-27,JPY
11675,Purchase,1463.08,2021-07-03,EUR
11676,Purchase,4861.12,2023-05-07,JPY
11677,Payment,4090.01,2020-09-19,EUR
11678,Sale,8911.73,2023-08-15,USD
11679,Sale,4022.12,2023-10-27,AUD
11680,Purchase,8114.98,2023-04-29,EUR
11681,Sale,3877.8,2022-06-23,AUD
11682,Payment,3448.04,2024-02-29,USD
11683,Purchase,3768.27,2022-02-27,EUR
11684,Purchase,5698.04,2022-11-11,AUD
11685,Sale,4252.5,2023-07-30,JPY
11686,Sale,4941.86,2021-10-18,JPY
11687,Refund,2112.96,2021-04-08,EUR
11688,Purchase,8055.82,2021-02-19,USD
11689,Refund,5435.1,2020-05-02,JPY
11690,Payment,2035.17,2024-05-11,USD
11691,Payment,7383.88,2021-07-13,JPY
11692,Refund,5238.97,2023-07-01,GBP
11693,Refund,572.81,2024-04-16,EUR
11694,Refund,927.4,2022-12-27,AUD
11695,Purchase,9294.02,2023-05-28,AUD
11696,Sale,2763.79,2023-11-13,AUD
11697,Sale,3348.06,2022-08-14,AUD
11698,Purchase,4736.52,2022-04-26,AUD
11699,Payment,1725.08,2022-04-25,AUD
11700,Purchase,182.08,2022-08-02,GBP
11701,Payment,8139.32,2022-12-24,GBP
11702,Payment,3050.63,2020-10-24,GBP
11703,Purchase,5312.6,2019-10-03,AUD
11704,Purchase,4341.13,2023-12-15,JPY
11705,Refund,3374.72,2022-10-06,EUR
11706,Refund,9304.95,2022-06-16,JPY
11707,Payment,214.32,2019-10-26,JPY
11708,Refund,3522.91,2020-01-26,EUR
11709,Purchase,9276.46,2023-11-19,GBP
11710,Purchase,9745.03,2021-12-30,EUR
11711,Refund,9790.77,2021-02-26,AUD
11712,Payment,9834.88,2021-08-10,GBP
11713,Refund,3729.93,2021-12-31,GBP
11714,Sale,8047.85,2021-04-04,EUR
11715,Sale,90.61,2020-08-25,EUR
11716,Sale,4220.1,2021-07-25,AUD
11717,Payment,9798.92,2022-10-31,USD
11718,Sale,3928.87,2021-02-27,USD
11719,Payment,3286.74,2021-12-20,EUR
11720,Refund,1202.1,2023-08-22,GBP
11721,Purchase,3830.07,2020-04-12,USD
11722,Sale,1000.96,2024-06-02,EUR
11723,Sale,6616.19,2022-08-18,AUD
11724,Sale,6031.57,2019-11-14,USD
11725,Refund,3426.13,2020-12-19,JPY
11726,Payment,9963.01,2020-07-05,GBP
11727,Refund,3368.62,2023-02-02,EUR
11728,Purchase,7807.09,2022-10-14,AUD
11729,Sale,1679.35,2022-10-09,USD
11730,Payment,6496.35,2021-05-13,GBP
11731,Purchase,551.3,2023-12-03,JPY
11732,Refund,3741.74,2024-03-12,GBP
11733,Purchase,2567.24,2023-10-25,GBP
11734,Purchase,2045.98,2023-09-01,USD
11735,Sale,8496.31,2021-07-09,GBP
11736,Sale,1510.08,2021-01-01,GBP
11737,Purchase,8176.46,2022-09-04,JPY
11738,Purchase,8813.33,2024-05-19,EUR
11739,Sale,5895.95,2022-10-28,JPY
11740,Purchase,9565.59,2020-03-14,GBP
11741,Refund,2132.25,2023-10-03,AUD
11742,Refund,452.05,2024-07-26,EUR
11743,Refund,1909.46,2022-06-29,AUD
11744,Refund,1234.3,2020-04-13,USD
11745,Payment,675.54,2022-12-17,EUR
11746,Purchase,3697.5,2024-07-12,EUR
11747,Purchase,2399.92,2020-05-24,JPY
11748,Refund,1776.36,2020-04-03,USD
11749,Refund,3420.92,2023-12-19,GBP
11750,Payment,7594.06,2023-05-13,EUR
11751,Payment,9227.17,2022-05-26,GBP
11752,Sale,7495.79,2024-06-15,JPY
11753,Sale,2162.74,2021-07-25,JPY
11754,Sale,7604.12,2024-02-18,USD
11755,Sale,4499.75,2024-06-03,EUR
11756,Sale,3242.63,2024-05-19,USD
11757,Payment,2980.85,2019-12-03,JPY
11758,Refund,1257.15,2023-03-02,JPY
11759,Sale,8069.83,2021-03-21,USD
11760,Refund,3862.71,2022-07-09,USD
11761,Payment,3906.27,2023-04-15,JPY
11762,Purchase,45.63,2019-09-16,EUR
11763,Sale,9550.68,2021-04-29,USD
11764,Refund,8451.7,2021-03-06,EUR
11765,Sale,3808.15,2022-04-26,JPY
11766,Purchase,2386.39,2020-10-14,GBP
11767,Purchase,4510.1,2021-06-16,USD
11768,Purchase,110.16,2019-08-09,JPY
11769,Purchase,6285.72,2021-05-30,USD
11770,Sale,3079.98,2024-02-04,USD
11771,Refund,3726.64,2022-10-07,JPY
11772,Refund,8478.38,2024-05-17,JPY
11773,Refund,1628.34,2020-05-06,GBP
11774,Refund,83.98,2024-04-08,EUR
11775,Purchase,1226.31,2021-07-01,USD
11776,Payment,2248.55,2023-03-11,GBP
11777,Purchase,1150.88,2023-03-01,AUD
11778,Purchase,8256.53,2022-01-12,GBP
11779,Purchase,9985.63,2023-11-23,GBP
11780,Purchase,3172.38,2023-01-18,GBP
11781,Payment,5435.6,2020-01-22,GBP
11782,Payment,8908.02,2023-11-06,EUR
11783,Sale,6501.53,2023-06-09,JPY
11784,Purchase,6710.72,2020-05-13,AUD
11785,Sale,1564.38,2022-09-16,GBP
11786,Sale,4252.25,2023-06-26,JPY
11787,Purchase,2262.16,2023-01-24,USD
11788,Purchase,6826.36,2021-04-12,USD
11789,Refund,1825.59,2021-05-05,GBP
11790,Payment,4992.85,2023-10-02,JPY
11791,Payment,8660.0,2024-02-06,JPY
11792,Refund,2394.93,2020-10-15,GBP
11793,Refund,2253.58,2023-12-02,JPY
11794,Refund,710.09,2024-01-20,JPY
11795,Refund,9762.37,2020-02-16,GBP
11796,Sale,7643.19,2019-11-26,GBP
11797,Payment,9956.81,2020-09-26,USD
11798,Sale,8665.66,2020-10-30,EUR
11799,Purchase,4760.19,2022-09-07,AUD
11800,Sale,8817.97,2019-11-29,GBP
11801,Refund,604.99,2019-10-27,EUR
11802,Payment,5334.81,2021-01-12,USD
11803,Sale,8247.31,2020-10-15,AUD
11804,Purchase,3065.29,2022-06-23,JPY
11805,Sale,9963.52,2024-05-28,EUR
11806,Refund,6008.97,2021-10-09,USD
11807,Refund,5907.99,2023-07-10,EUR
11808,Purchase,713.32,2022-07-17,GBP
11809,Purchase,486.74,2021-03-12,GBP
11810,Sale,1103.52,2024-07-15,USD
11811,Sale,5943.76,2023-01-23,EUR
11812,Purchase,4083.99,2020-06-18,EUR
11813,Payment,3879.26,2021-10-21,AUD
11814,Purchase,2415.62,2020-12-07,EUR
11815,Sale,5808.72,2020-08-05,USD
11816,Sale,8791.18,2022-10-18,GBP
11817,Payment,4876.7,2022-08-06,AUD
11818,Refund,8750.7,2022-06-01,JPY
11819,Sale,7123.39,2023-01-23,AUD
11820,Purchase,9154.78,2023-08-02,JPY
11821,Payment,9538.78,2024-02-03,USD
11822,Sale,8418.8,2024-06-15,EUR
11823,Purchase,5304.39,2021-08-14,GBP
11824,Payment,7873.25,2019-12-20,EUR
11825,Sale,7612.23,2020-08-04,GBP
11826,Refund,297.77,2021-01-30,AUD
11827,Sale,7673.84,2021-02-20,USD
11828,Refund,4301.32,2023-02-18,EUR
11829,Refund,6173.04,2019-08-21,JPY
11830,Refund,636.88,2021-09-27,EUR
11831,Refund,4599.49,2022-05-05,JPY
11832,Sale,7769.05,2021-07-18,GBP
11833,Purchase,5333.51,2019-11-09,JPY
11834,Refund,9946.37,2020-04-24,AUD
11835,Payment,5742.71,2019-11-20,EUR
11836,Purchase,7230.33,2021-02-22,AUD
11837,Sale,4163.73,2023-04-26,AUD
11838,Refund,6523.52,2023-12-27,JPY
11839,Sale,5774.55,2021-09-01,EUR
11840,Sale,1197.99,2022-12-23,AUD
11841,Purchase,5192.24,2023-10-27,JPY
11842,Purchase,8014.44,2020-01-07,EUR
11843,Purchase,5075.69,2020-04-01,EUR
11844,Refund,2333.69,2019-08-21,JPY
11845,Payment,6815.68,2023-06-15,EUR
11846,Purchase,6541.09,2020-05-21,EUR
11847,Payment,4251.39,2024-05-08,GBP
11848,Refund,4253.13,2022-09-25,GBP
11849,Sale,1322.76,2019-08-20,USD
11850,Payment,1351.4,2021-07-06,EUR
11851,Sale,7062.71,2021-10-23,AUD
11852,Purchase,4525.37,2019-10-18,GBP
11853,Refund,9789.46,2022-02-12,GBP
11854,Refund,1504.95,2022-12-30,USD
11855,Sale,4077.9,2021-12-28,USD
11856,Refund,4812.81,2021-10-09,AUD
11857,Purchase,7517.69,2020-05-15,JPY
11858,Purchase,9636.59,2022-09-11,EUR
11859,Payment,4456.36,2019-08-24,EUR
11860,Sale,781.8,2020-10-16,USD
11861,Sale,372.39,2022-07-25,USD
11862,Sale,7047.97,2024-06-30,AUD
11863,Purchase,33.57,2022-06-16,USD
11864,Payment,5920.17,2022-08-30,GBP
11865,Refund,9701.6,2022-12-01,EUR
11866,Refund,7675.7,2023-04-14,AUD
11867,Sale,5924.13,2022-02-22,AUD
11868,Purchase,6413.75,2020-10-02,EUR
11869,Payment,3609.65,2021-08-15,JPY
11870,Refund,2602.76,2022-11-24,USD
11871,Payment,4514.02,2019-09-29,JPY
11872,Purchase,9547.9,2020-03-23,AUD
11873,Sale,3626.35,2023-03-28,JPY
11874,Sale,5623.45,2019-08-12,USD
11875,Refund,9960.82,2023-10-07,JPY
11876,Sale,5745.93,2020-06-09,AUD
11877,Payment,3998.23,2023-06-15,GBP
11878,Refund,5734.88,2019-12-09,EUR
11879,Sale,9736.98,2022-03-19,EUR
11880,Payment,1341.15,2019-11-19,AUD
11881,Refund,687.09,2022-08-26,EUR
11882,Sale,4833.82,2022-08-02,EUR
11883,Refund,1143.12,2023-06-30,EUR
11884,Purchase,2458.05,2022-06-01,GBP
11885,Purchase,1044.34,2021-05-02,USD
11886,Payment,4245.85,2021-02-24,GBP
11887,Sale,3242.52,2023-07-30,EUR
11888,Refund,4532.65,2021-07-11,USD
11889,Purchase,6255.63,2020-07-27,GBP
11890,Sale,1630.64,2021-02-28,EUR
11891,Payment,8147.49,2020-12-11,USD
11892,Purchase,7147.95,2021-03-23,GBP
11893,Purchase,6304.98,2020-09-23,USD
11894,Payment,9308.22,2022-07-05,EUR
11895,Sale,7491.84,2024-07-29,JPY
11896,Refund,1561.25,2022-02-15,GBP
11897,Purchase,9003.59,2020-12-10,EUR
11898,Sale,1549.77,2024-05-24,EUR
11899,Payment,5004.0,2020-02-18,AUD
11900,Purchase,5782.8,2019-11-29,AUD
11901,Refund,6786.05,2021-01-19,AUD
11902,Purchase,287.94,2020-05-20,AUD
11903,Sale,5745.34,2024-01-25,GBP
11904,Refund,7662.3,2020-12-30,JPY
11905,Payment,7034.57,2021-08-02,USD
11906,Refund,7453.04,2021-10-22,USD
11907,Refund,2810.61,2022-01-02,AUD
11908,Payment,2218.01,2020-08-22,EUR
11909,Sale,8059.99,2022-11-10,JPY
11910,Payment,5670.14,2022-05-17,USD
11911,Payment,5223.44,2020-04-06,AUD
11912,Payment,736.23,2020-02-12,EUR
11913,Purchase,7576.74,2022-01-13,AUD
11914,Sale,2407.05,2020-07-28,USD
11915,Payment,806.55,2024-05-02,JPY
11916,Refund,2997.88,2024-02-28,USD
11917,Purchase,2678.9,2023-03-18,USD
11918,Refund,3394.44,2022-07-26,GBP
11919,Refund,9162.13,2019-10-14,EUR
11920,Purchase,8936.76,2020-05-18,EUR
11921,Refund,3091.76,2021-03-26,AUD
11922,Payment,1098.01,2022-12-30,EUR
11923,Purchase,8955.86,2023-06-05,AUD
11924,Sale,1390.84,2021-03-23,EUR
11925,Purchase,1892.06,2024-01-27,EUR
11926,Sale,2401.02,2024-02-13,JPY
11927,Payment,2600.38,2021-06-24,EUR
11928,Refund,3427.41,2023-03-04,AUD
11929,Purchase,4078.93,2021-02-08,GBP
11930,Sale,2845.82,2023-11-11,EUR
11931,Purchase,5924.99,2021-08-04,JPY
11932,Payment,4090.68,2023-12-19,GBP
11933,Payment,9804.29,2020-07-10,EUR
11934,Payment,219.38,2022-12-16,JPY
11935,Sale,1221.32,2021-01-10,JPY
11936,Payment,4894.51,2021-01-22,GBP
11937,Purchase,4170.92,2021-10-13,USD
11938,Purchase,4593.91,2023-06-19,AUD
11939,Refund,5924.28,2024-01-04,JPY
11940,Purchase,4766.61,2020-09-08,USD
11941,Sale,9165.96,2020-12-24,EUR
11942,Payment,4110.15,2023-09-16,EUR
11943,Payment,8443.04,2023-07-26,GBP
11944,Refund,1187.55,2021-05-05,USD
11945,Refund,6205.63,2024-07-25,JPY
11946,Payment,1075.88,2022-01-01,JPY
11947,Sale,9426.79,2022-12-20,EUR
11948,Refund,7645.35,2023-10-28,AUD
11949,Sale,7150.65,2020-01-17,USD
11950,Refund,8104.14,2020-08-05,GBP
11951,Payment,9156.78,2021-08-08,AUD
11952,Payment,4396.88,2023-05-22,EUR
11953,Refund,7456.2,2019-12-31,JPY
11954,Refund,1637.1,2019-10-19,JPY
11955,Purchase,4283.52,2021-11-07,EUR
11956,Payment,2432.22,2019-10-24,GBP
11957,Sale,9934.13,2021-03-10,JPY
11958,Payment,1851.15,2020-04-12,AUD
11959,Sale,7274.07,2022-04-21,JPY
11960,Payment,1362.89,2023-04-21,JPY
11961,Refund,868.52,2021-02-22,EUR
11962,Payment,2588.5,2019-10-04,AUD
11963,Payment,3027.35,2023-03-03,JPY
11964,Refund,7777.32,2022-04-26,USD
11965,Sale,3141.11,2023-12-03,AUD
11966,Refund,6759.08,2024-03-20,EUR
11967,Purchase,2029.1,2021-01-12,AUD
11968,Purchase,2268.12,2022-09-22,USD
11969,Payment,5578.91,2022-07-16,USD
11970,Sale,7852.82,2021-09-24,JPY
11971,Refund,2205.16,2020-12-22,USD
11972,Refund,4502.62,2023-04-24,AUD
11973,Refund,8333.5,2023-07-12,JPY
11974,Sale,7286.11,2023-07-17,GBP
11975,Sale,2312.33,2020-01-01,EUR
11976,Refund,6256.26,2023-05-24,USD
11977,Sale,7523.36,2020-12-15,USD
11978,Purchase,8152.93,2021-03-30,JPY
11979,Sale,7662.37,2021-08-18,AUD
11980,Payment,9185.85,2024-06-11,JPY
11981,Sale,4883.12,2021-11-17,AUD
11982,Purchase,2875.48,2022-07-30,USD
11983,Refund,5073.99,2020-04-15,USD
11984,Refund,9162.35,2023-01-13,USD
11985,Sale,2380.55,2020-08-24,GBP
11986,Sale,5948.38,2023-02-09,AUD
11987,Refund,9743.35,2022-09-10,AUD
11988,Purchase,6419.59,2023-08-05,GBP
11989,Purchase,1788.11,2019-08-21,EUR
11990,Purchase,5513.18,2020-11-30,EUR
11991,Sale,2366.21,2021-10-30,USD
11992,Refund,7294.21,2020-06-24,EUR
11993,Sale,4885.28,2021-11-27,JPY
11994,Payment,7968.5,2022-12-06,GBP
11995,Refund,3747.42,2019-08-22,AUD
11996,Sale,6266.18,2020-09-10,EUR
11997,Refund,2078.94,2022-11-06,EUR
11998,Payment,1182.8,2024-06-11,EUR
11999,Payment,1262.84,2022-05-11,USD
12000,Purchase,761.18,2021-08-26,GBP
12001,Refund,6434.81,2020-07-27,EUR
12002,Sale,1282.76,2019-12-25,USD
12003,Sale,5161.79,2020-06-11,JPY
12004,Purchase,3633.13,2020-12-10,GBP
12005,Payment,8254.96,2022-11-29,JPY
12006,Sale,9347.28,2024-06-13,AUD
12007,Sale,8104.03,2022-11-16,USD
12008,Payment,5093.59,2020-01-31,GBP
12009,Payment,9522.27,2024-04-23,USD
12010,Purchase,1899.45,2020-06-26,AUD
12011,Payment,6994.17,2021-03-06,EUR
12012,Payment,7385.57,2022-07-28,JPY
12013,Payment,2443.7,2022-10-11,EUR
12014,Sale,1759.43,2022-10-04,USD
12015,Payment,5753.88,2019-09-10,EUR
12016,Sale,4287.49,2024-04-22,USD
12017,Purchase,4121.42,2019-08-25,GBP
12018,Purchase,6134.98,2024-07-29,JPY
12019,Refund,736.12,2019-09-28,AUD
12020,Purchase,8368.75,2021-06-08,USD
12021,Payment,1844.57,2023-08-20,AUD
12022,Payment,8829.1,2022-08-31,JPY
12023,Purchase,8193.15,2020-08-07,GBP
12024,Purchase,295.49,2024-02-23,EUR
12025,Sale,6695.14,2021-10-06,JPY
12026,Refund,1397.69,2021-12-13,GBP
12027,Purchase,1452.9,2023-10-21,GBP
12028,Refund,5504.64,2020-10-17,AUD
12029,Payment,8897.63,2023-07-08,GBP
12030,Purchase,5878.83,2021-05-13,GBP
12031,Payment,2299.12,2023-02-15,AUD
12032,Sale,1191.39,2022-11-04,EUR
12033,Payment,5696.85,2023-06-16,JPY
12034,Payment,6623.02,2023-09-20,AUD
12035,Sale,5689.17,2023-03-20,JPY
12036,Payment,7491.5,2024-04-11,AUD
12037,Sale,3396.48,2020-05-28,JPY
12038,Refund,996.61,2020-06-07,EUR
12039,Refund,9609.43,2024-04-12,JPY
12040,Refund,1906.98,2022-06-22,EUR
12041,Purchase,729.1,2022-06-28,AUD
12042,Refund,2172.0,2023-12-20,JPY
12043,Refund,1812.98,2021-04-03,USD
12044,Refund,4501.36,2023-11-28,USD
12045,Sale,4369.25,2020-10-24,AUD
12046,Payment,4000.72,2020-11-23,EUR
12047,Purchase,3026.55,2024-04-17,EUR
12048,Purchase,7784.77,2022-03-08,EUR
12049,Purchase,741.0,2020-06-04,AUD
12050,Payment,7617.64,2021-03-09,AUD
12051,Refund,547.67,2021-08-15,JPY
12052,Purchase,1339.36,2021-10-27,AUD
12053,Payment,8430.07,2022-07-29,JPY
12054,Payment,8319.29,2024-07-18,EUR
12055,Sale,7692.77,2022-02-11,JPY
12056,Payment,9902.69,2021-06-27,GBP
12057,Sale,5038.14,2020-07-26,USD
12058,Sale,3958.06,2020-09-08,GBP
12059,Purchase,5882.3,2020-10-19,EUR
12060,Purchase,3206.86,2020-12-13,JPY
12061,Refund,9311.68,2022-10-26,USD
12062,Payment,4942.01,2020-02-09,GBP
12063,Sale,6212.15,2023-11-11,AUD
12064,Sale,8332.99,2022-09-12,GBP
12065,Sale,7415.91,2022-12-30,USD
12066,Payment,6743.79,2020-11-26,JPY
12067,Purchase,6415.11,2020-10-01,JPY
12068,Refund,4744.24,2023-04-03,USD
12069,Payment,9475.89,2021-12-23,USD
12070,Refund,645.96,2020-07-23,GBP
12071,Purchase,878.96,2023-04-01,JPY
12072,Refund,3128.44,2021-12-19,EUR
12073,Purchase,7419.62,2022-10-31,AUD
12074,Payment,636.44,2023-02-21,GBP
12075,Sale,2934.22,2023-09-04,AUD
12076,Purchase,7311.77,2021-07-24,GBP
12077,Sale,1735.24,2020-09-06,JPY
12078,Purchase,3134.63,2022-06-01,JPY
12079,Refund,3523.64,2023-12-01,GBP
12080,Refund,2142.63,2024-03-18,JPY
12081,Purchase,5133.74,2023-09-01,JPY
12082,Refund,6596.79,2022-09-07,AUD
12083,Sale,8588.63,2021-05-17,AUD
12084,Refund,2725.86,2024-04-21,EUR
12085,Payment,3502.15,2022-07-22,JPY
12086,Refund,6273.35,2023-02-14,EUR
12087,Purchase,6970.31,2023-08-16,USD
12088,Payment,5365.5,2020-01-29,EUR
12089,Payment,1553.44,2021-11-05,JPY
12090,Payment,3194.6,2021-10-29,AUD
12091,Refund,7559.08,2023-01-16,USD
12092,Payment,7929.87,2020-05-31,GBP
12093,Purchase,4388.87,2024-01-03,GBP
12094,Payment,2195.36,2020-06-11,AUD
12095,Sale,8284.97,2020-08-27,GBP
12096,Refund,3747.88,2021-04-02,JPY
12097,Payment,5635.32,2019-10-13,EUR
12098,Refund,3946.68,2024-01-25,USD
12099,Purchase,42.81,2020-11-14,GBP
12100,Sale,3649.36,2020-04-02,EUR
12101,Payment,903.31,2020-02-17,USD
12102,Sale,2995.72,2023-04-12,AUD
12103,Purchase,9516.39,2019-10-12,JPY
12104,Purchase,127.91,2020-11-25,GBP
12105,Refund,6406.51,2020-12-12,EUR
12106,Purchase,6953.8,2020-10-21,GBP
12107,Payment,6104.87,2021-12-06,JPY
